log_number,metric,threshold,precision,recall,f1
1426,delta_coverage,0.005411557435987313,0.0,0.0,0.0
1426,zscore_chao1,2.0101028796929032,0.0,0.0,0.0
1426,zscore_hill_q1,1.0368292150332825,0.6,1.0,0.75
1426,zscore_hill_q2,0.8429853354858756,0.6666666666666666,0.6666666666666666,0.6666666666666666
1426,reldelta_chao1,0.31491082792085334,0.0,0.0,0.0
1426,reldelta_hill_q1,0.08799199382266322,0.6,1.0,0.75
1426,reldelta_hill_q2,0.048157155904370946,0.4,0.6666666666666666,0.5
1429,delta_chao1,3.2,0.0,0.0,0.0
1429,delta_hill_q1,0.10802736145872549,0.2,1.0,0.3333333333333333
1429,delta_hill_q2,0.18774563435465663,0.16666666666666666,1.0,0.2857142857142857
1429,delta_completeness,inf,0.0,0.0,0.0
1429,delta_coverage,inf,0.0,0.0,0.0
1429,zscore_chao1,0.9954264335355013,1.0,1.0,1.0
1429,zscore_hill_q1,1.090735117590999,1.0,1.0,1.0
1429,zscore_hill_q2,1.1633019858816804,1.0,1.0,1.0
1429,reldelta_chao1,0.33333333327777775,0.0,0.0,0.0
1429,reldelta_hill_q1,0.020954346109550423,0.16666666666666666,1.0,0.2857142857142857
1429,reldelta_hill_q2,0.037157712255823885,0.16666666666666666,1.0,0.2857142857142857
142,delta_chao1,8.333333333333332,0.0,0.0,0.0
142,delta_hill_q1,2.292611405439213,0.0,0.0,0.0
142,delta_hill_q2,2.1870171836631584,0.0,0.0,0.0
142,delta_completeness,0.3160572144195968,0.0,0.0,0.0
142,delta_coverage,0.01976816939448367,0.0,0.0,0.0
142,zscore_chao1,0.7825398178643611,0.0,0.0,0.0
142,zscore_hill_q1,1.3042179228879747,0.2,1.0,0.3333333333333333
142,zscore_hill_q2,1.3637449241827277,0.25,1.0,0.4
142,reldelta_chao1,0.41252600651650123,0.0,0.0,0.0
142,reldelta_hill_q1,0.19422249535449987,0.0,0.0,0.0
142,reldelta_hill_q2,0.21889155625277723,0.0,0.0,0.0
1430,delta_chao1,4.800000000000001,0.5,1.0,0.6666666666666666
1430,delta_hill_q1,0.4852114101283451,0.3333333333333333,1.0,0.5
1430,delta_hill_q2,0.38363111107306125,0.1111111111111111,1.0,0.2
1430,delta_completeness,inf,0.0,0.0,0.0
1430,delta_coverage,inf,0.0,0.0,0.0
1430,zscore_chao1,0.558481934258504,1.0,1.0,1.0
1430,zscore_hill_q1,1.0267204759597512,1.0,1.0,1.0
1430,zscore_hill_q2,1.2020553405042933,0.5,1.0,0.6666666666666666
1430,reldelta_chao1,0.3333333333111111,0.0,0.0,0.0
1430,reldelta_hill_q1,0.04385054379719534,0.3333333333333333,1.0,0.5
1430,reldelta_hill_q2,0.03905696066234762,0.1111111111111111,1.0,0.2
1441,delta_chao1,6.379807692307679,0.15384615384615385,1.0,0.26666666666666666
1441,delta_hill_q1,8.417291830806395,1.0,1.0,1.0
1441,delta_hill_q2,6.314270446177807,0.25,0.5,0.3333333333333333
1441,delta_completeness,0.07846931579206151,0.0,0.0,0.0
1441,delta_coverage,0.007759467213008575,0.07692307692307693,0.5,0.13333333333333333
1441,zscore_chao1,1.1766447488917113,0.6666666666666666,1.0,0.8
1441,zscore_hill_q1,1.1558502483033684,0.5,1.0,0.6666666666666666
1441,zscore_hill_q2,1.2383205881897155,0.2,0.5,0.2857142857142857
1441,reldelta_chao1,0.09103404620188399,0.25,0.5,0.3333333333333333
1441,reldelta_hill_q1,0.15506585981667897,0.6666666666666666,1.0,0.8
1441,reldelta_hill_q2,0.19186216936966036,0.3333333333333333,0.5,0.4
1450,delta_chao1,9.365440115440094,0.07142857142857142,1.0,0.13333333333333333
1450,delta_hill_q1,5.716504528567178,0.0,0.0,0.0
1450,delta_hill_q2,5.625457781728454,0.0,0.0,0.0
1450,delta_completeness,0.07483654961288533,0.0,0.0,0.0
1450,delta_coverage,0.014976005821341065,0.0,0.0,0.0
1450,zscore_chao1,1.8390539291669308,0.0,0.0,0.0
1450,zscore_hill_q1,1.3571030933555184,0.0,0.0,0.0
1450,zscore_hill_q2,1.436004871227559,0.0,0.0,0.0
1450,reldelta_chao1,0.1170011950869157,0.125,1.0,0.2222222222222222
1450,reldelta_hill_q1,0.15846930505009685,0.0,0.0,0.0
1450,reldelta_hill_q2,0.3761606430142339,0.0,0.0,0.0
1457,delta_chao1,10.4,0.0,0.0,0.0
1457,delta_hill_q1,0.7316525288099349,0.16666666666666666,1.0,0.2857142857142857
1457,delta_hill_q2,0.9274231496997478,0.0,0.0,0.0
1457,delta_completeness,inf,0.0,0.0,0.0
1457,delta_coverage,inf,0.0,0.0,0.0
1457,zscore_chao1,0.8635278320776076,1.0,1.0,1.0
1457,zscore_hill_q1,0.860309080511666,0.0625,1.0,0.11764705882352941
1457,zscore_hill_q2,0.9568704999993312,0.09090909090909091,1.0,0.16666666666666666
1457,reldelta_chao1,0.10526315788919667,0.0,0.0,0.0
1457,reldelta_hill_q1,0.05268866686021406,0.0,0.0,0.0
1457,reldelta_hill_q2,0.08992855172353179,0.0,0.0,0.0
1458,delta_chao1,42.092344497607684,0.0,0.0,0.0
1458,delta_hill_q1,5.28641914497204,0.3333333333333333,0.5,0.4
1458,delta_hill_q2,2.128888261259233,0.3333333333333333,0.5,0.4
1458,delta_completeness,0.20508297780394547,0.0,0.0,0.0
1458,delta_coverage,0.01337071598453654,0.25,0.5,0.3333333333333333
1458,zscore_chao1,1.8458183328432853,0.0,0.0,0.0
1458,zscore_hill_q1,1.3629000939267215,0.0,0.0,0.0
1458,zscore_hill_q2,0.9932217244128598,0.0,0.0,0.0
1458,reldelta_chao1,0.3607978946820781,0.0,0.0,0.0
1458,reldelta_hill_q1,0.22979919732859813,0.3333333333333333,0.5,0.4
1458,reldelta_hill_q2,0.12751618392605474,0.3333333333333333,0.5,0.4
1460,delta_chao1,8.791666666666666,0.2,1.0,0.3333333333333333
1460,delta_hill_q1,1.9364325580579065,0.25,1.0,0.4
1460,delta_hill_q2,2.2976808726665965,0.0,0.0,0.0
1460,delta_completeness,0.13349163938237796,0.09090909090909091,1.0,0.16666666666666666
1460,delta_coverage,0.017661716135635275,0.14285714285714285,1.0,0.25
1460,zscore_chao1,1.6712032581847125,0.3333333333333333,1.0,0.5
1460,zscore_hill_q1,1.614738597568654,0.5,1.0,0.6666666666666666
1460,zscore_hill_q2,1.5238557932514114,0.5,1.0,0.6666666666666666
1460,reldelta_chao1,0.41675579320938116,0.25,1.0,0.4
1460,reldelta_hill_q1,0.127894306441824,0.0,0.0,0.0
1460,reldelta_hill_q2,0.19717058495951612,0.0,0.0,0.0
1465,delta_chao1,8.5,0.0,0.0,0.0
1465,delta_hill_q1,0.6724844866020305,0.5,1.0,0.6666666666666666
1465,delta_hill_q2,0.2529477633182675,0.2,1.0,0.3333333333333333
1465,delta_completeness,0.32604695962118546,0.25,1.0,0.4
1465,delta_coverage,0.012152417242200397,0.0,0.0,0.0
1465,zscore_chao1,1.5887831272140627,0.0,0.0,0.0
1465,zscore_hill_q1,1.275442137876207,1.0,1.0,1.0
1465,zscore_hill_q2,1.1973567022925231,1.0,1.0,1.0
1465,reldelta_chao1,0.517688451869065,0.0,0.0,0.0
1465,reldelta_hill_q1,0.06874870221417517,0.3333333333333333,1.0,0.5
1465,reldelta_hill_q2,0.030403852410893016,0.16666666666666666,1.0,0.2857142857142857
146,delta_chao1,2.4000000000000004,0.5,1.0,0.6666666666666666
146,delta_hill_q1,0.13627663874953866,0.14285714285714285,1.0,0.25
146,delta_hill_q2,0.1813092210917704,0.14285714285714285,1.0,0.25
146,delta_completeness,inf,0.0,0.0,0.0
146,delta_coverage,inf,0.0,0.0,0.0
146,zscore_chao1,5.543717151435864,1.0,1.0,1.0
146,zscore_hill_q1,0.05703437967986758,1.0,1.0,1.0
146,zscore_hill_q2,0.18296747410103303,1.0,1.0,1.0
146,reldelta_chao1,0.374999999953125,0.0,0.0,0.0
146,reldelta_hill_q1,0.018124774499355203,0.14285714285714285,1.0,0.25
146,reldelta_hill_q2,0.025669619143362337,0.14285714285714285,1.0,0.25
1471,delta_chao1,55.61401772247362,0.0,0.0,0.0
1471,delta_hill_q1,6.586556519093133,0.25,1.0,0.4
1471,delta_hill_q2,4.0750446136759955,0.2,1.0,0.3333333333333333
1471,delta_completeness,0.26278022743869567,0.0,0.0,0.0
1471,delta_coverage,0.01683305265978352,0.09090909090909091,1.0,0.16666666666666666
1471,zscore_chao1,1.5092690505993094,0.0,0.0,0.0
1471,zscore_hill_q1,1.4914794938747498,0.2,1.0,0.3333333333333333
1471,zscore_hill_q2,1.412823561380098,0.25,1.0,0.4
1471,reldelta_chao1,0.5348763216488432,0.0,0.0,0.0
1471,reldelta_hill_q1,0.3088699776297222,0.25,1.0,0.4
1471,reldelta_hill_q2,0.2257831717039671,0.16666666666666666,1.0,0.2857142857142857
1472,delta_chao1,4.0,0.5,0.3333333333333333,0.4
1472,delta_hill_q1,0.0461619357342391,0.5,1.0,0.6666666666666666
1472,delta_hill_q2,0.0575664099511366,0.5,1.0,0.6666666666666666
1472,delta_completeness,inf,0.0,0.0,0.0
1472,delta_coverage,inf,0.0,0.0,0.0
1472,zscore_chao1,4.098913593650887,1.0,0.3333333333333333,0.5
1472,zscore_hill_q1,0.011979998736942572,1.0,1.0,1.0
1472,zscore_hill_q2,0.04699402721892747,1.0,1.0,1.0
1472,reldelta_chao1,0.6666666665555556,1.0,0.6666666666666666,0.8
1472,reldelta_hill_q1,0.008197954809359951,0.42857142857142855,1.0,0.6
1472,reldelta_hill_q2,0.010859721340306322,0.42857142857142855,1.0,0.6
1474,delta_chao1,4.75,0.0,0.0,0.0
1474,delta_hill_q1,1.30248540404693,0.0,0.0,0.0
1474,delta_hill_q2,0.8259459217050278,0.0,0.0,0.0
1474,delta_completeness,0.1288888888888886,0.1,0.5,0.16666666666666666
1474,delta_coverage,0.009456940805235348,0.0,0.0,0.0
1474,zscore_chao1,1.0423609618362641,0.0,0.0,0.0
1474,zscore_hill_q1,0.9340392158604907,0.0,0.0,0.0
1474,zscore_hill_q2,1.3701299548362529,0.0,0.0,0.0
1474,reldelta_chao1,0.3750360749972056,0.0,0.0,0.0
1474,reldelta_hill_q1,0.11437458257128506,0.0,0.0,0.0
1474,reldelta_hill_q2,0.10490119516528591,0.0,0.0,0.0
1475,delta_chao1,3.0,0.0,0.0,0.0
1475,delta_hill_q1,2.0623413605221597,0.0,0.0,0.0
1475,delta_hill_q2,1.9764011034860118,0.16666666666666666,1.0,0.2857142857142857
1475,delta_completeness,0.0875724527561631,0.0,0.0,0.0
1475,delta_coverage,0.01137815116251012,0.0,0.0,0.0
1475,zscore_chao1,1.0503767842455691,0.0,0.0,0.0
1475,zscore_hill_q1,1.4708725064677424,0.0,0.0,0.0
1475,zscore_hill_q2,1.4970264259637318,0.0,0.0,0.0
1475,reldelta_chao1,0.10985384252258606,0.0,0.0,0.0
1475,reldelta_hill_q1,0.11963231378756492,0.125,1.0,0.2222222222222222
1475,reldelta_hill_q2,0.17422172975789726,0.16666666666666666,1.0,0.2857142857142857
1478,delta_chao1,1.6,0.5,1.0,0.6666666666666666
1478,delta_hill_q1,0.03206389971989321,0.2,1.0,0.3333333333333333
1478,delta_hill_q2,0.037789301656912855,0.2,1.0,0.3333333333333333
1478,delta_completeness,inf,0.0,0.0,0.0
1478,delta_coverage,inf,0.0,0.0,0.0
1478,zscore_chao1,5.5437171449025335,1.0,1.0,1.0
1478,zscore_hill_q1,0.30778849017441823,1.0,1.0,1.0
1478,zscore_hill_q2,0.7251207180784952,1.0,1.0,1.0
1478,reldelta_chao1,0.2857142856734694,0.0,0.0,0.0
1478,reldelta_hill_q1,0.004873080543886355,0.2,1.0,0.3333333333333333
1478,reldelta_hill_q2,0.0060666046182931525,0.2,1.0,0.3333333333333333
1479,delta_chao1,38.79166666666666,0.0,0.0,0.0
1479,delta_hill_q1,5.6322001912695825,0.0,0.0,0.0
1479,delta_hill_q2,2.8637609233508456,0.0,0.0,0.0
1479,delta_completeness,0.17863712174365332,0.0,0.0,0.0
1479,delta_coverage,0.03011541604865886,0.0,0.0,0.0
1479,zscore_chao1,1.2064557378866498,0.0,0.0,0.0
1479,zscore_hill_q1,0.9029372536837379,0.0,0.0,0.0
1479,zscore_hill_q2,1.482407363474744,0.0,0.0,0.0
1479,reldelta_chao1,0.4463202795696153,0.0,0.0,0.0
1479,reldelta_hill_q1,0.29281655591329553,0.0,0.0,0.0
1479,reldelta_hill_q2,0.17536723543879904,0.0,0.0,0.0
147,delta_chao1,18.94285714285712,0.125,0.5,0.2
147,delta_hill_q1,4.683884411705531,0.3333333333333333,0.5,0.4
147,delta_hill_q2,1.9067051142312845,0.2,0.5,0.2857142857142857
147,delta_completeness,0.1599069971985233,0.1,0.5,0.16666666666666666
147,delta_coverage,0.012126338600120357,0.0,0.0,0.0
147,zscore_chao1,1.079988516667448,0.0,0.0,0.0
147,zscore_hill_q1,1.6442573692581528,0.0,0.0,0.0
147,zscore_hill_q2,1.6407697487690287,0.0,0.0,0.0
147,reldelta_chao1,0.28730216159662975,0.25,0.5,0.3333333333333333
147,reldelta_hill_q1,0.31247970991336715,0.5,0.5,0.5
147,reldelta_hill_q2,0.18688064541457147,0.25,0.5,0.3333333333333333
1480,delta_chao1,15.000000000000007,0.2,1.0,0.3333333333333333
1480,delta_hill_q1,1.4420993536329725,0.25,1.0,0.4
1480,delta_hill_q2,1.6372382418187819,0.5,1.0,0.6666666666666666
1480,delta_completeness,0.25316820421987385,0.0,0.0,0.0
1480,delta_coverage,0.005697117006061014,0.0,0.0,0.0
1480,zscore_chao1,1.7828377949494636,0.3333333333333333,1.0,0.5
1480,zscore_hill_q1,1.0124115590132092,0.2,1.0,0.3333333333333333
1480,zscore_hill_q2,1.4047001340340222,0.5,1.0,0.6666666666666666
1480,reldelta_chao1,0.6133924738674869,0.3333333333333333,1.0,0.5
1480,reldelta_hill_q1,0.07772998885527438,0.25,1.0,0.4
1480,reldelta_hill_q2,0.10832297084888094,0.5,1.0,0.6666666666666666
1483,delta_chao1,75.06666666666666,0.0,0.0,0.0
1483,delta_hill_q1,5.091256157292884,0.0,0.0,0.0
1483,delta_hill_q2,3.553953391971624,0.3333333333333333,1.0,0.5
1483,delta_completeness,0.28679441611267004,0.0,0.0,0.0
1483,delta_coverage,0.025435070855514552,0.0,0.0,0.0
1483,zscore_chao1,1.4314048794320549,0.0,0.0,0.0
1483,zscore_hill_q1,1.2192065771845724,0.16666666666666666,1.0,0.2857142857142857
1483,zscore_hill_q2,1.1047933472057565,0.16666666666666666,1.0,0.2857142857142857
1483,reldelta_chao1,0.858747260856878,0.0,0.0,0.0
1483,reldelta_hill_q1,0.27230612195033266,0.0,0.0,0.0
1483,reldelta_hill_q2,0.2424293241524376,0.3333333333333333,1.0,0.5
1485,delta_chao1,20.283982683982686,0.0,0.0,0.0
1485,delta_hill_q1,3.315143762963155,0.5,0.5,0.5
1485,delta_hill_q2,1.184165576606504,0.25,0.5,0.3333333333333333
1485,delta_completeness,0.18058369375954986,0.0,0.0,0.0
1485,delta_coverage,0.018201289128074838,0.0,0.0,0.0
1485,zscore_chao1,1.9076137135635536,0.0,0.0,0.0
1485,zscore_hill_q1,1.8300777443952996,1.0,0.5,0.6666666666666666
1485,zscore_hill_q2,1.3377790083760277,0.6666666666666666,1.0,0.8
1485,reldelta_chao1,0.4043110212227208,0.0,0.0,0.0
1485,reldelta_hill_q1,0.28910078475800904,0.25,0.5,0.3333333333333333
1485,reldelta_hill_q2,0.15322226295805103,0.25,0.5,0.3333333333333333
148,delta_chao1,18.467787114845947,0.0,0.0,0.0
148,delta_hill_q1,4.150154567849863,0.0,0.0,0.0
148,delta_hill_q2,1.7860092525249893,0.0,0.0,0.0
148,delta_completeness,0.20044438955282018,0.1111111111111111,0.5,0.18181818181818182
148,delta_coverage,0.012893179783866948,0.0,0.0,0.0
148,zscore_chao1,1.4993063373995454,0.0,0.0,0.0
148,zscore_hill_q1,1.5175721207453523,0.25,0.5,0.3333333333333333
148,zscore_hill_q2,1.1014422290452632,0.0,0.0,0.0
148,reldelta_chao1,0.3625245849220292,0.0,0.0,0.0
148,reldelta_hill_q1,0.40934489840735144,0.0,0.0,0.0
148,reldelta_hill_q2,0.21270893478137864,0.0,0.0,0.0
1492,delta_chao1,13.5,0.0,0.0,0.0
1492,delta_hill_q1,1.523652116942067,0.0,0.0,0.0
1492,delta_hill_q2,0.7690570785685154,0.0,0.0,0.0
1492,delta_completeness,0.22115766700516593,0.09090909090909091,1.0,0.16666666666666666
1492,delta_coverage,0.017298368070464476,0.2,1.0,0.3333333333333333
1492,zscore_chao1,1.189930057962349,0.0,0.0,0.0
1492,zscore_hill_q1,1.9474780618722072,0.0,0.0,0.0
1492,zscore_hill_q2,1.4847265370769271,0.0,0.0,0.0
1492,reldelta_chao1,0.4422590970207274,0.0,0.0,0.0
1492,reldelta_hill_q1,0.1628299601591992,0.0,0.0,0.0
1492,reldelta_hill_q2,0.09224610481917164,0.0,0.0,0.0
1493,delta_chao1,3.2,0.5,0.5,0.5
1493,delta_hill_q1,0.03310390958359566,0.3333333333333333,1.0,0.5
1493,delta_hill_q2,0.04828585072510805,0.25,0.5,0.3333333333333333
1493,delta_completeness,inf,0.0,0.0,0.0
1493,delta_coverage,inf,0.0,0.0,0.0
1493,zscore_chao1,0.5514870175039378,1.0,1.0,1.0
1493,zscore_hill_q1,0.6410266416307857,1.0,1.0,1.0
1493,zscore_hill_q2,0.6523289590174008,1.0,0.5,0.6666666666666666
1493,reldelta_chao1,0.7999999998,1.0,0.5,0.6666666666666666
1493,reldelta_hill_q1,0.007650805327255393,0.4,1.0,0.5714285714285714
1493,reldelta_hill_q2,0.008533983539460313,0.2,0.5,0.2857142857142857
1494,delta_chao1,61.032142857142844,0.0,0.0,0.0
1494,delta_hill_q1,2.5123535060702302,0.16666666666666666,0.5,0.25
1494,delta_hill_q2,1.3429692414102874,0.25,0.5,0.3333333333333333
1494,delta_completeness,0.23904323132004734,0.0,0.0,0.0
1494,delta_coverage,0.01528585592514664,0.0,0.0,0.0
1494,zscore_chao1,0.8936379689220812,0.0,0.0,0.0
1494,zscore_hill_q1,1.5342641411750857,0.5,0.5,0.5
1494,zscore_hill_q2,1.1709049769466537,0.5,0.5,0.5
1494,reldelta_chao1,0.4741222535574618,0.0,0.0,0.0
1494,reldelta_hill_q1,0.15614921762670375,0.25,0.5,0.3333333333333333
1494,reldelta_hill_q2,0.1269820470477224,1.0,0.5,0.6666666666666666
1498,delta_chao1,5.288888888888884,0.0,0.0,0.0
1498,delta_hill_q1,3.7587081135396794,0.0,0.0,0.0
1498,delta_hill_q2,1.7489148939341916,0.0,0.0,0.0
1498,delta_completeness,0.08439332486456219,0.0,0.0,0.0
1498,delta_coverage,0.01253780287750872,0.0,0.0,0.0
1498,zscore_chao1,1.123607212530892,0.0,0.0,0.0
1498,zscore_hill_q1,1.331040248369498,0.0,0.0,0.0
